stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
29629678,2011-01-08 15:10:00,Is Violent Rhetoric Behind the Attack on Giffords?,"http://feedproxy.google.com/~r/time/topstories/~3/bn7MoFK1O4s/0,8599,2041408,00.html",en,False,,4419,Time,http://time.com
29633233,2011-01-09 01:00:38,Arizona's chief fed judge among shooting victims,http://feeds.boston.com/click.phdo?i=a507d4f05d53cb4f52f46d97dfea82ab,en,True,,15,The Boston Globe,https://www.bostonglobe.com/
29641724,2011-01-09 03:02:13,Cantor Postpones Votes Next Week In Wake Of Shootings -- Including HCR Repeal,http://feedproxy.google.com/~r/tpmelectioncentral/~3/XTP9n82jUoY/cantor-postpones-votes-next-week-in-wake-of-shootings----including-hcr-repeal.php,en,False,,113,Talking Points Memo,http://www.talkingpointsmemo.com
29646424,2011-01-09 07:43:23,Web ravings of warped 'killer',http://www.nypost.com/p/news/national/web_ravings_of_warped_killer_3W94yfVffll6l97bHeoHAO?CMP=OTC-rss&FEEDNAME=,en,False,,7,New York Post,http://www.nypost.com/
29650009,2011-01-09 10:40:00,Politicians' comments on Arizona shooting,http://www.miamiherald.com/2011/01/09/2007518/politicians-comments-on-arizona.html,en,True,,28,Miami Herald,http://www.miamiherald.com/
29655204,2011-01-09 10:33:00,Politicians' comments on Arizona shooting,http://www.kansascity.com/2011/01/09/2571069/politicians-comments-on-arizona.html#storylink=rss,en,True,,30,Kansas City Star,http://www.kansascity.com/
29655386,2011-01-09 16:36:29,"Obama speaks with Gifford's husband, briefed Sunday morning",http://rss.cnn.com/~r/rss/cnn_latest/~3/61dGtFySCUA/index.html,en,False,,1095,CNN,http://www.cnn.com/
29656989,2011-01-09 17:41:53,Gabrielle Giffords case: Second man sought in mass Arizona shooting,http://www.csmonitor.com/USA/2011/0109/Gabrielle-Giffords-case-Second-man-sought-in-mass-Arizona-shooting,en,False,,3,Christian Science Monitor,http://csmonitor.com
29657542,2011-01-09 16:31:28,Giffords' Friend: Dem Rep Is In An 'Induced Coma',http://feedproxy.google.com/~r/tpmelectioncentral/~3/80DyLlOtEGM/giffords-friend-giffords-is-in-an-induced-coma.php,en,False,,113,Talking Points Memo,http://www.talkingpointsmemo.com
29658896,2011-01-09 17:00:48,Nigeria: Homes set ablaze in violence-torn region,http://feeds.boston.com/click.phdo?i=55803630bbd0c667d0c93763b8567eb7,en,True,,15,The Boston Globe,https://www.bostonglobe.com/
29662153,2011-01-09 16:54:35,Nigeria: Homes set ablaze in violence-torn region,http://feeds.foxnews.com/~r/foxnews/world/~3/JoWYZ18I1sA/,en,True,,1092,Fox News,http://www.foxnews.com/
