stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
607301040,2007-12-20 16:22:58,Trojan Horse Gun Control: The NRA Wins on the NICS Bill | The Huffington Post,http://www.huffingtonpost.com/josh-sugarmann/trojan-horse-gun-control-_b_77754.html,en,False,"politics and government,law and legislation,gun control,firearms",27502,HuffPost,http://www.huffingtonpost.com/#
716139742,2007-12-18 12:00:00,Fake Tweets Surface After Shootings,http://abcnews.go.com/Technology/newtown-connecticut-school-shooting-spurs-fake-adam-lanza/story?id=18000970,en,False,"computers and the internet,crime and criminals,children and youth,murders and attempted murders",39000,ABC News,http://abcnews.go.com/
684838062,2008-01-23 07:00:00,Senate Panel Defeats Bill on Gun Show Sales,http://www.washingtonpost.com/wp-dyn/content/article/2008/01/23/AR2008012303558_pf.html,en,False,,2,Washington Post,http://washingtonpost.com
662433067,2008-02-09 12:00:00,"Aaron Alexis, alleged Navy Yard shooting gunman, showed ""pattern of misconduct"" in military",http://www.cbsnews.com/news/aaron-alexis-alleged-navy-yard-shooting-gunman-showed-pattern-of-misconduct-in-military/,en,False,"armament, defense and military forces,united states armament and defense",1752,CBS News,http://www.cbsnews.com/
661510333,2008-03-05 07:00:00,Arizona Weighs Bill to Allow Guns on Campuses,http://www.nytimes.com/2008/03/05/us/05guns.html?_r=1&pagewanted=print,en,False,"education and schools,politics and government,law and legislation,united states politics and government,colleges and universities,gun control,firearms",1,New York Times,http://nytimes.com
